191-noptp,191-unmanaged,191-ptp,203-noptp,203-unmanaged,203-ptp,234-noptp,234-unmanaged,234-ptp
0.00044723631239935584,-0.00021378958224543083,5.839680232558139e-6,-0.0012761469933184855,-0.00019117068106312292,7.231452631578948e-6,-0.0018334125222024865,-0.00017224999999999999,8.15304940374787e-6
0.00044936654366543665,-0.00021445212634822806,5.864350282485876e-6,-0.0012812601214574897,-0.00019192546848381602,7.226335403726707e-6,-0.001840669817470665,-0.00017217297979797981,8.174255014326648e-6
0.0004500874717832957,-0.00021473225,5.8646205962059615e-6,-0.0012850963345864663,-0.00019243206039076376,7.25358372456964e-6,-0.001846761775362319,-0.00017238007614213196,8.14512315270936e-6
0.000451985559566787,-0.0002144990579710145,5.835057766367138e-6,-0.0012901637168141592,-0.0001926854693140794,7.246434426229509e-6,-0.0018540242448330682,-0.00017410209102091022,8.137186836518047e-6
0.0004541423205342237,-0.00021452147826086956,5.8374025974025975e-6,-0.0012939715719063546,-0.00019293704710144927,7.227636566332219e-6,-0.0018598361522198733,-0.00017480667202572346,8.157806524184477e-6
0.0004546574074074074,-0.0002150577232142857,5.8451401869158874e-6,-0.001299014423076923,-0.00019368070175438597,7.23620725388601e-6,-0.0018670126488095236,-0.0001754650313152401,8.127370644139387e-6
0.0004568222295514512,-0.00021571875,5.887145833333334e-6,-0.0013027984496124028,-0.00019417491467576794,7.2361163032191075e-6,-0.0018743391628440367,-0.0001761486191860465,8.117357293868922e-6
0.00045746055226824456,-0.00021637549346016646,5.878319427890346e-6,-0.0013078289473684212,-0.00019491761363636364,7.247684563758389e-6,-0.0018804132653061226,-0.00017661417322834645,8.14660103626943e-6
0.0004594535755478662,-0.00021690212121212122,5.862859649122807e-6,-0.0013115960972017672,-0.00019515696784073506,7.238337408312958e-6,-0.0018876092007434943,-0.00017732126865671643,8.158894736842105e-6
0.00046159330985915493,-0.00021703887305699483,5.864899244332493e-6,-0.001316603498542274,-0.00019464884393063583,7.2689622641509435e-6,-0.0018934174107142858,-0.0001779878472222222,8.188605230386052e-6
0.0004621307636887608,-0.00021769654727793697,5.836499477533961e-6,-0.0013203519061583578,-0.00019489099037138928,7.270533642691415e-6,-0.001900672572178478,-0.0001786579754601227,8.157186836518047e-6
0.00046430499325236167,-0.00021835568659127626,5.857880870561283e-6,-0.0013253407407407408,-0.0001953837890625,7.254684210526316e-6,-0.0019067723214285714,-0.0001788630952380952,8.139356223175965e-6
0.0004661602079395085,-0.00021889570576540755,5.862761732851985e-6,-0.0013290779610194902,-0.00019587622850122848,7.268194945848375e-6,-0.0019140572196620583,-0.00017880982567353406,8.123780120481928e-6
0.0004669310538116592,-0.0002191871794871795,5.846069915254237e-6,-0.0013340548312883434,-0.00019611921296296296,7.2669624217119e-6,-0.0019211700913242006,-0.000180705,8.134604026845638e-6
0.00046903558052434455,-0.00021987254213483146,5.8421033210332105e-6,-0.0013377814960629922,-0.00019661371331828443,7.235950590762621e-6,-0.0019270693779904306,-0.0001811379542395693,8.151172566371681e-6
0.00046957937584803257,-0.0002198956388206388,5.837192429022082e-6,-0.001342748776508972,-0.00019736104651162792,7.245759911894273e-6,-0.001934379606879607,-0.00018184949937421777,8.127069327731092e-6
0.00047176046176046173,-0.0002199394455852156,5.8768158697863685e-6,-0.0013464501703577515,-0.00019785892857142857,7.245827027027027e-6,-0.0019404820979899496,-0.00018203360215053764,8.13172131147541e-6
0.00047357080419580417,-0.00022013675133689839,5.8964139344262294e-6,-0.001351396133093525,-0.00019810667067307692,7.211349036402569e-6,-0.0019477434533551555,-0.0001824271012006861,8.155877378435518e-6
0.00047440552325581396,-0.00022185517630465447,5.916038543897217e-6,-0.0013550872641509431,-0.00019810610640870615,7.255714285714286e-6,-0.0019535770440251574,-0.00018237305854241337,8.13589207048458e-6
0.0004764574898785425,-0.00022190874092009689,5.895462962962964e-6,-0.0013600175,-0.00019860709987966306,7.285043156596794e-6,-0.0019607730015082955,-0.0001828284593437946,8.126322645290581e-6
0.000477046488946684,-0.00022196044270833334,5.862061657032755e-6,-0.0013636674259681094,-0.00019910896674584321,7.253371710526316e-6,-0.00196810360094451,-0.0001839792600896861,8.134418604651163e-6
0.0004792377596439169,-0.00022367546610169492,5.837168234064786e-6,-0.0013685677083333336,-0.0001991135593220339,7.255744444444445e-6,-0.0019742020234986947,-0.00018465148148148148,8.1675e-6
0.0004810509417808219,-0.00022424200455580865,5.864269340974212e-6,-0.001372222485768501,-0.00019986796785304248,7.246457905544148e-6,-0.001981443631669535,-0.00018536314898419864,8.154622641509434e-6
0.0004819040023201856,-0.00022455072961373391,5.866837256908904e-6,-0.001377138214904679,-0.0002003734939759036,7.249142461964039e-6,-0.0019872628458498026,-0.00018581852409638554,8.146564417177915e-6
0.0004839901960784314,-0.00022444133486766398,5.87048275862069e-6,-0.0013808102218700476,-0.00020112957124842373,7.264974811083124e-6,-0.0019944913419913416,-0.00018647132034632036,8.148135198135199e-6
0.0004845726783310902,-0.00022459003003003005,5.869064558629776e-6,-0.0013857481751824816,-0.00020163733333333333,7.286066810344827e-6,-0.00200058314415437,-0.0001871457142857143,8.173306709265176e-6
0.0004867684659090909,-0.00022461681362725454,5.856732570239334e-6,-0.0013906933198380568,-0.00020214876632801163,7.266458333333333e-6,-0.0020079109822646658,-0.0001878570143884892,8.216359959555106e-6
0.0004886013513513513,-0.0002249120643939394,5.831963927855711e-6,-0.0013943970959595959,-0.0002019141373801917,7.257337593184238e-6,-0.002015124080882353,-0.00018854807692307693,8.187198321091291e-6
0.000489418834841629,-0.00022649818991097925,5.84574011299435e-6,-0.0013993536513545344,-0.0002024380733944954,7.250842572062084e-6,-0.0020209432234432234,-0.00018868761467889908,8.145458823529413e-6
0.0004915195610687023,-0.00022716719399538105,5.8268888888888895e-6,-0.0014030658783783785,-0.00020297192224622032,7.264780927835051e-6,-0.0020281980298913044,-0.00018912959442332066,8.16592672413793e-6
0.0004920754716981132,-0.00022783259510869566,5.848694581280788e-6,-0.0014080120481927709,-0.00020276470588235295,7.24641975308642e-6,-0.0020343050799086757,-0.00019058985411140583,8.154681404421325e-6
0.0004942604617604618,-0.00022837857933579337,5.880443925233645e-6,-0.001411699346405229,-0.00020304823825503357,7.262232824427481e-6,-0.002041615634005764,-0.00019126181102362204,8.158277909738718e-6
0.0004948192508710802,-0.00022855535055350555,5.882781690140846e-6,-0.0014166212338593974,-0.0002038189393939394,7.243937125748503e-6,-0.0020475464774951076,-0.0001919110501567398,8.159213793103447e-6
0.0004969095622119815,-0.00022923590296495958,5.864044444444444e-6,-0.0014202742448330681,-0.00020433561643835619,7.2567682926829265e-6,-0.002054645652173913,-0.00019261486486486486,8.156975763962066e-6
0.000498991617357002,-0.00022964429090909094,5.873813169984687e-6,-0.001425144144144144,-0.0002051043956043956,7.23879788639366e-6,-0.0020619295634920634,-0.00019331317829457363,8.157424242424241e-6
0.0004995644192256341,-0.00023006077966101696,5.852e-6,-0.0014299731503579951,-0.00020587174940898343,7.259449275362319e-6,-0.002068042534722222,-0.00019395782520325203,8.165668859649121e-6
0.0005017557803468208,-0.00023077423728813562,5.865103785103785e-6,-0.0014335416666666667,-0.00020638836265223276,7.2581235154394296e-6,-0.002075357664233577,-0.00019438968579234975,8.17664256198347e-6
0.0005023324514991181,-0.00023068021517553793,5.865444059976932e-6,-0.0014384007029876976,-0.00020716130298273155,7.275401629802095e-6,-0.002081298828125,-0.00019410129310344827,8.177587336244542e-6
0.0005044157142857143,-0.0002305842957746479,5.883843843843844e-6,-0.001442042117465224,-0.00020793681818181818,7.2640119760479044e-6,-0.002088411504424779,-0.00019454358974358972,8.177141372141373e-6
0.0005065062862669245,-0.00023051966019417477,5.865786578657866e-6,-0.001446954732510288,-0.00020822008547008547,7.245306358381503e-6,-0.0020944451962110963,-0.0001951956106870229,8.21377049180328e-6
0.0005070816395663957,-0.00023016199769053118,5.869183400267737e-6,-0.001450631918819188,-0.00020800898203592814,7.264156976744186e-6,-0.0021018115124153496,-0.0001951426080892608,8.247971864009378e-6
0.000509270538243626,-0.0002304522508591065,5.8573137460650575e-6,-0.0014555708333333333,-0.00020778659611992944,7.279675036927622e-6,-0.0021091480446927373,-0.0001958621867881549,8.22555431131019e-6
0.0005098593466424682,-0.0002311638775510204,5.8712997903563945e-6,-0.0014604941140024781,-0.0002080561797752809,7.2572727272727275e-6,-0.002115121783088235,-0.00019657561505065125,8.21232380952381e-6
0.0005119267337807607,-0.00023171992072480182,5.914188998589563e-6,-0.0014641421568627453,-0.0002085748175182482,7.229334277620397e-6,-0.0021222049256505574,-0.00019726183431952664,8.208699494949495e-6
0.0005140498154981549,-0.00023188202749140896,5.8906235565819865e-6,-0.0014690064620355413,-0.0002093389037433155,7.211814595660749e-6,-0.0021282137883008355,-0.00019767672413793105,8.205818181818181e-6
0.0005146138928067701,-0.00023246391822827938,5.878640296662547e-6,-0.0014725560428849901,-0.00020985347985347987,7.226704428424305e-6,-0.0021355713489409145,-0.00019838141025641025,8.203595505617978e-6
0.0005168092991913747,-0.0002331488235294118,5.903266998341625e-6,-0.001477295918367347,-0.00021011486486486485,7.26456608811749e-6,-0.0021428940027894,-0.00019909968944099377,8.21706126687435e-6
0.0005174750996015937,-0.00023356474683544306,5.87341059602649e-6,-0.0014808634453781513,-0.00021062394195888755,7.258277108433735e-6,-0.002148846153846154,-0.00019979789915966386,8.22566079295154e-6
0.0005194736061684461,-0.00023387935797665368,5.8847051114023595e-6,-0.0014857349785407728,-0.00021138561007957559,7.255549199084668e-6,-0.002155924010791367,-0.00019969673704414587,8.194187050359712e-6
0.0005216571194762684,-0.00023443923984272608,5.886166666666667e-6,-0.0014906358292079208,-0.0002114003676470588,7.2590599455040875e-6,-0.002161942385444744,-0.0001998870320855615,8.22261565836299e-6
0.0005222160883280757,-0.00023511249660786976,5.867283298097251e-6,-0.0014943031854379976,-0.00021217111853088483,7.275298245614035e-6,-0.0021692949826989617,-0.0002015997506234414,8.212716049382716e-6
0.0005243772727272728,-0.0002354161220043573,5.880967032967034e-6,-0.001499202614379085,-0.0002119496124031008,7.28884154460719e-6,-0.0021765960972017677,-0.00020228839441535775,8.231961165048544e-6
0.0005251921106557377,-0.00023534363384188628,5.899368131868132e-6,-0.001502815366972477,-0.000211985599078341,7.246169772256729e-6,-0.0021824909420289857,-0.00020269016697588125,8.262326454033771e-6
0.0005270655080213904,-0.00023588789808917199,5.865863192182411e-6,-0.0015076197053406999,-0.00021227638888888888,7.284864864864865e-6,-0.0021895935960591136,-0.0002028864846870839,8.244736147757255e-6
0.0005292847222222222,-0.00023657210727969348,5.857672131147541e-6,-0.0015123434182590233,-0.0002138136574074074,7.285372093023255e-6,-0.002195635856079404,-0.00020360117574257425,8.236621900826447e-6
0.0005299440661478599,-0.00023636724422442247,5.879602272727274e-6,-0.001515878205128205,-0.00021459313725490195,7.269177126917713e-6,-0.00220297701511335,-0.0002032915944540728,8.235987394957983e-6
0.0005319781698564594,-0.0002361340594059406,5.8878911564625855e-6,-0.0015207328815977175,-0.0002151143018018018,7.257336898395722e-6,-0.0022089593908629444,-0.00020344109461966606,8.229481792717086e-6
0.0005329415227629513,-0.00023602691197691198,5.866951596292481e-6,-0.0015243742368742368,-0.000215382944228275,7.2468925964546405e-6,-0.002215995145631068,-0.00020338324708926264,8.232513661202186e-6
0.0005347846283783785,-0.00023660027139874742,5.896325678496869e-6,-0.0015292855046948359,-0.0002154109375,7.2760064239828695e-6,-0.0022232123098201934,-0.00020359492847854356,8.235036764705882e-6
0.0005369195922989808,-0.00023717393788819877,5.89795918367347e-6,-0.0015341540055248618,-0.00021545867346938776,7.30343185550082e-6,-0.0022292988505747124,-0.0002040225988700565,8.205339578454332e-6
0.000537822072072072,-0.00023681951178451178,5.886244725738397e-6,-0.0015377079796264858,-0.00021728,7.286690721649484e-6,-0.002236578947368421,-0.00020442211055276383,8.24030588235294e-6
0.0005396539027982326,-0.00023689994202898552,5.88249527410208e-6,-0.0015424021252796421,-0.00021808028169014083,7.268460575719649e-6,-0.002242391666666667,-0.00020487158956109132,8.223114478114479e-6
0.0005405980329949238,-0.00023732796187683286,5.876858585858586e-6,-0.0015458775684931505,-0.00021861529808773903,7.266419125127162e-6,-0.0022495195195195196,-0.00020557943262411346,8.207924743443558e-6
0.0005426053215077606,-0.00023792803921568627,5.885255648038051e-6,-0.001550715529247911,-0.00021914595170454546,7.30728448275862e-6,-0.002255581165158371,-0.00020623892773892773,8.205867403314918e-6
0.0005445235069885641,-0.00023797031662269128,5.90631845841785e-6,-0.0015556008771929824,-0.00021945665322580643,7.305758218451749e-6,-0.002262871428571429,-0.00020665214180206796,8.219376731301938e-6
0.0005454817708333334,-0.0002386927067669173,5.876972193614831e-6,-0.001559241016109046,-0.00021980622977346278,7.286902002107482e-6,-0.0022699761904761903,-0.00020686309523809522,8.227792642140467e-6
0.0005473226795096322,-0.00023939277974087162,5.864697986577181e-6,-0.0015640784534534534,-0.00022035782556750297,7.285903743315508e-6,-0.002275803990610329,-0.00020756442901234567,8.195056461731493e-6
0.0005481726457399103,-0.00023997033783783786,5.886126315789474e-6,-0.0015675604448742745,-0.00022014456981664314,7.286122661122661e-6,-0.0022830945475638053,-0.00020821361746361746,8.22561190738699e-6
0.000550310786106033,-0.0002401667798594848,5.850917225950783e-6,-0.0015722067039106147,-0.00022045961145194273,7.276027253668763e-6,-0.002289142259414226,-0.00020889425770308126,8.215196078431373e-6
0.0005521282327586207,-0.00024072650450450452,5.836052344601963e-6,-0.0015769920749279537,-0.00022105325203252034,7.24686920700309e-6,-0.0022962469660194173,-0.0002091053268765133,8.22516443361754e-6
0.0005530740131578948,-0.0002414526675977654,5.8371565495207665e-6,-0.0015806037514654165,-0.0002213531746031746,7.275503963759909e-6,-0.002303309748427673,-0.0002090492487479132,8.265725274725275e-6
0.0005550090361445784,-0.0002421337206085754,5.857881165919283e-6,-0.00158546974522293,-0.0002218859126984127,7.286578947368421e-6,-0.002309348837209302,-0.00020943303571428572,8.235995599559956e-6
0.0005557352941176471,-0.0002428454491017964,5.8337296416938115e-6,-0.0015902632636655947,-0.00022168097345132742,7.289613095238095e-6,-0.002316646298882682,-0.00021012334536702767,8.216741344195519e-6
0.0005579159902597403,-0.00024354129820051415,5.827157464212679e-6,-0.0015936442093541204,-0.00022227134724857683,7.283841642228738e-6,-0.0023225050709939146,-0.00021057095096582465,8.230401891252954e-6
0.0005597156398104266,-0.0002437006828528073,5.834639889196676e-6,-0.001598322,-0.00022308099579242637,7.281519507186858e-6,-0.002329550933125972,-0.00021096047227926078,8.25571906354515e-6
0.000560624238733252,-0.000244155110701107,5.866756198347107e-6,-0.001601886617100372,-0.00022336621315192744,7.276451612903226e-6,-0.0023355865603644646,-0.00021138366013071893,8.24935574229692e-6
0.0005626725941422593,-0.0002443241263940521,5.846551724137931e-6,-0.0016067410161090458,-0.00022314891304347828,7.287044025157233e-6,-0.002342861030478955,-0.00021158627717391304,8.277921478060045e-6
0.000564552752293578,-0.0002447403921568627,5.846103238866397e-6,-0.0016115175718849838,-0.0002237046812749004,7.273284552845528e-6,-0.002349891906873614,-0.00021222823660714286,8.257032854209446e-6
0.0005655139684813753,-0.0002446720643939394,5.836554267650158e-6,-0.00161486442516269,-0.00022429108996539792,7.286729166666667e-6,-0.0023557388005780344,-0.00021264181692094312,8.250239234449761e-6
0.0005673823800738007,-0.0002453657363420428,5.8660123966942146e-6,-0.0016195353302611367,-0.00022509322033898306,7.325138387484958e-6,-0.0023630415214866436,-0.00021309519230769232,8.266201469045121e-6
0.0005681989092996555,-0.0002459170195439739,5.863712480252765e-6,-0.0016243586698337293,-0.0002256253056234719,7.304907521578298e-6,-0.002369016426282051,-0.00021350896414342629,8.288741808650066e-6
0.0005703836424957842,-0.0002466354773869347,5.883443917851501e-6,-0.0016279440789473685,-0.0002259141373801917,7.295555555555555e-6,-0.002375977229601518,-0.00021365236686390532,8.266209081309398e-6
0.0005722010869565218,-0.00024732308146399053,5.864486486486486e-6,-0.0016326615044247785,-0.0002252308988764045,7.306453900709219e-6,-0.0023831672077922078,-0.0002111033536585366,8.257689732142857e-6
0.0005731204156479218,-0.0002480144552529183,5.8959505907626215e-6,-0.0016371985157699444,-0.00022505689102564103,7.274551539491298e-6,-0.002389222929936306,-0.0002090199619771863,8.295600907029479e-6
0.0005751907216494845,-0.00024873040287769785,5.877581699346406e-6,-0.0016419353217158176,-0.00022685160098522166,7.260715935334873e-6,-0.0023963720073664823,-0.0002094005139500734,8.278493827160493e-6
0.0005758172436750999,-0.00024940966101694915,5.856850886339938e-6,-0.0016455223214285717,-0.00022738007614213197,7.293501628664495e-6,-0.002402104063018242,-0.0002100975918884664,8.259204851752022e-6
0.0005780364583333333,-0.00024932490322580647,5.846859421734796e-6,-0.0016502793185419968,-0.00022817039800995025,7.325024449877751e-6,-0.0024093552168815945,-0.0002107324660633484,8.262296015180267e-6
0.0005799511718749999,-0.00024899814814814816,5.87717549325026e-6,-0.0016548136645962732,-0.00022874292452830188,7.318130277442702e-6,-0.002415377492877493,-0.00021113361508452537,8.295544217687075e-6
0.0005807329136690647,-0.0002507172871572871,5.8773439153439155e-6,-0.0016582342406876792,-0.00022881112852664578,7.276274309109519e-6,-0.002422401685393259,-0.00021106906906906908,8.289295580110497e-6
0.0005829478193146417,-0.00025142861598440546,5.858488943488943e-6,-0.0016630553977272726,-0.00022860043532338308,7.2860993657505285e-6,-0.002429489613180516,-0.00021117764298093588,8.28635523613963e-6
0.0005835473549488055,-0.0002521236149068323,5.866169312169312e-6,-0.0016678196347031965,-0.00022862469660194176,7.2862641898864806e-6,-0.0024355350877192984,-0.0002128577430972389,8.295711086226203e-6
0.0005856760918253079,-0.000252666911976912,5.844745972738538e-6,-0.0016723548387096773,-0.0002286516272189349,7.289328571428571e-6,-0.0024427459016393444,-0.00021350103092783506,8.292902097902098e-6
0.0005866055846422338,-0.0002529703378378379,5.849505649717514e-6,-0.00167573782234957,-0.00022870156555772995,7.286996871741397e-6,-0.0024484590316573556,-0.0002136345394736842,8.286820040899795e-6
0.0005884486089644513,-0.0002527581333333333,5.835934182590234e-6,-0.0016805447976878613,-0.00022928300180831825,7.287158006362672e-6,-0.0024556535532994925,-0.00021406988041853514,8.27126050420168e-6
0.0005906406064209275,-0.0002525199436302142,5.838084112149533e-6,-0.0016852726910828023,-0.00022983771929824563,7.316837160751565e-6,-0.002462947834645669,-0.00021467702936096717,8.266469979296066e-6
0.0005915190476190476,-0.0002526651763046544,5.833649754500819e-6,-0.0016884927184466021,-0.00022986933797909407,7.2848307291666665e-6,-0.0024688037109375,-0.00021510479951397326,8.303300492610837e-6
0.0005933838383838384,-0.0002533341696113074,5.8494222833562586e-6,-0.0016931716906946263,-0.00023065252976190475,7.2734113712374584e-6,-0.0024757984496124033,-0.000215484126984127,8.337770345596434e-6
0.0005943520859671301,-0.00025374568034557235,5.837562841530055e-6,-0.0016979707379134862,-0.0002312118556701031,7.237144385026738e-6,-0.002481820712694877,-0.00021612484774665043,8.328293556085919e-6
0.000596418776371308,-0.0002538993398058252,5.845309633027523e-6,-0.0017026026119402985,-0.0002320415944540728,7.242585278276481e-6,-0.002489051857585139,-0.00021604116117850952,8.299399141630901e-6
0.0005983260430686407,-0.0002540386046511628,5.832421441774492e-6,-0.0017058279483037155,-0.00023258957219251337,7.275162412993039e-6,-0.0024960024271844655,-0.00021664891304347828,8.300824053452115e-6
0.000599308367071525,-0.0002541774587458746,5.836587872559095e-6,-0.0017105869690011483,-0.00023311976744186047,7.291002132196162e-6,-0.0025019170984455956,-0.00021757896600566574,8.30750276243094e-6
0.0006012969483568076,-0.0002558739130434783,5.818657465495609e-6,-0.0017153420857988165,-0.00023364691091954022,7.277224576271187e-6,-0.002509208225388601,-0.0002179265463917526,8.325985477178423e-6
0.0006020272842639594,-0.0002565273094170404,5.82612968591692e-6,-0.001719811466942149,-0.00023369241573033706,7.25326264274062e-6,-0.0025150582524271843,-0.00021810347985347985,8.26761487964989e-6
0.0006042642857142858,-0.00025717234548335976,5.805684326710817e-6,-0.0017231914535666218,-0.00023451598837209302,7.286885245901639e-6,-0.002522045278637771,-0.000218978285077951,8.275290023201857e-6
0.000604942084942085,-0.00025769198738170347,5.807430703624734e-6,-0.0017279766414141412,-0.00023507148148148147,7.297379912663755e-6,-0.002529315509518477,-0.00021962074030552293,8.296745623069e-6
0.000606992709599028,-0.00025795047846889955,5.80225621414914e-6,-0.0017325916353383459,-0.00023510510328068044,7.3141430700447095e-6,-0.002535288009404389,-0.00022002607076350092,8.332935943060498e-6
0.0006092332089552239,-0.0002584719873817035,5.778416565164433e-6,-0.0017370539906103285,-0.00023587732342007434,7.283372483221476e-6,-0.002542232313575526,-0.00021988678618857903,8.32644240570846e-6
0.0006098903917910448,-0.00025886326530612247,5.790977272727273e-6,-0.0017405577576443943,-0.00023640273668639052,7.2769085173501575e-6,-0.0025494027954256673,-0.00022030842607313194,8.327375809935204e-6
0.0006119796650717704,-0.000258864167962675,5.7718972332015805e-6,-0.0017452520325203253,-0.0002369350180505415,7.28604898828541e-6,-0.002555432820855615,-0.00022090275707898659,8.31535840188014e-6
0.0006129692249240121,-0.0002589966966966967,5.805121654501217e-6,-0.001749649737302977,-0.00023649121779859486,7.296580844490216e-6,-0.0025624761336515514,-0.0002218315826330532,8.311410788381742e-6
0.0006148715596330275,-0.0002591308571428571,5.827478540772532e-6,-0.0017543486533957845,-0.00023654202772963606,7.305477560414269e-6,-0.002568248546511628,-0.00022242938596491227,8.31e-6
0.0006157242298578198,-0.0002599061001517451,5.830076335877863e-6,-0.0017578200757575756,-0.0002370767004341534,7.305894396551724e-6,-0.002575526393831554,-0.0002228531746031746,8.31682e-6
0.0006179608294930876,-0.00025964316118935835,5.826236897274633e-6,-0.0017622151600753296,-0.00023784855163727961,7.306228513650151e-6,-0.0025826822916666667,-0.00022296861702127658,8.312902654867257e-6
-0.0020476398916967507,-0.00025950274442538597,5.7939344262295085e-6,-0.0017668757612667478,-0.00023861527621195038,7.316400839454355e-6,-0.00258835625,-0.00022361877172653532,8.315392609699768e-6
-0.0020455340375586852,-0.0002598781409001957,5.810073349633252e-6,-0.0017716071428571427,-0.0002388812101910828,7.319253521126761e-6,-0.0025955871428571427,-0.00022426775431861804,8.324695201037613e-6
-0.0020445546875,-0.00026024511879049674,5.839467040673212e-6,-0.0017747593320235758,-0.00023890596676737162,7.31313559322034e-6,-0.0026028023255813956,-0.0002246308917197452,8.338515337423312e-6
-0.0020426804347826086,-0.0002594441696113074,5.827e-6,-0.0017793866459627327,-0.0002394372727272727,7.3041629629629625e-6,-0.0026084567039106146,-0.0002247875441696113,8.334164305949009e-6
-0.0020418069727891155,-0.0002591721472392638,5.7971177685950415e-6,-0.0017841219599427755,-0.0002399917840375587,7.3157531143827855e-6,-0.0026156272838002434,-0.0002256343626806833,8.327432867883997e-6
-0.002039599173553719,-0.0002608544413407821,5.7795486600846264e-6,-0.0017885204590818364,-0.00023979789915966386,7.317751141552511e-6,-0.002622868705035971,-0.00022604671717171718,8.317622222222223e-6
-0.002037730481727575,-0.0002614972131147541,5.788224852071007e-6,-0.001793137437810945,-0.00024008333333333333,7.334337517433752e-6,-0.0026285362173038233,-0.00022614103448275862,8.307138429752065e-6
-0.0020368253079507278,-0.00026227227906976743,5.807148760330579e-6,-0.00179660998552822,-0.00024060515151515152,7.314987179487179e-6,-0.002635652724968314,-0.00022681404320987653,8.295812964930925e-6
-0.0020346264855687604,-0.00026291547079856974,5.776389743589743e-6,-0.0018009898843930636,-0.0002406200117370892,7.276748971193416e-6,-0.0026428993055555555,-0.0002276566820276498,8.305131578947368e-6
-0.002034008064516129,-0.00026355875,5.776605504587156e-6,-0.001805613038277512,-0.00024113770053475937,7.278341584158416e-6,-0.0026485871848739495,-0.00022833240997229917,8.324488078541374e-6
-0.0020318324829931974,-0.0002641992846715329,5.807401490947817e-6,-0.0018102999226006192,-0.00024166004672897197,7.2767745197168854e-6,-0.0026556679636835284,-0.00022892435897435898,8.353452768729641e-6
-0.002029635775862069,-0.0002648315532286213,5.798274231678487e-6,-0.001814638214904679,-0.00024194252336448598,7.306078028747433e-6,-0.0026629166666666667,-0.00022959555984555986,8.353214285714286e-6
-0.002029008481421648,-0.0002654581294964029,5.797229800629591e-6,-0.001818063340807175,-0.0002425070707070707,7.314105263157894e-6,-0.0026686147186147187,-0.00023019063079777368,8.365350172215843e-6
-0.002026828547297297,-0.0002658237984496124,5.825302491103203e-6,-0.0018226634275618373,-0.00024330821371610847,7.330680272108843e-6,-0.0026756786657859974,-0.00023085189718482252,8.355484949832777e-6
-0.0020258640939597315,-0.00026554853820598005,5.789526462395544e-6,-0.0018270103857566766,-0.0002438455310880829,7.329342857142857e-6,-0.002682931208053691,-0.00023145368525896414,8.341153846153846e-6
-0.0020239791666666665,-0.0002656681524926686,5.7834294871794874e-6,-0.0018317169448010269,-0.00024412275449101797,7.307890442890442e-6,-0.0026886442093541204,-0.00023210865724381625,8.316148225469728e-6
-0.002023060588901472,-0.0002661804527296937,5.806820512820513e-6,-0.0018361042116630667,-0.00024465807692307693,7.327928240740741e-6,-0.0026956920241286864,-0.00023273451834862386,8.316375131717596e-6
-0.0020208286290322583,-0.000266696049689441,5.827842046718577e-6,-0.0018393757649938802,-0.0002449710920770878,7.329202797202797e-6,-0.0027029482984293196,-0.00023337500000000002,8.3363301787592e-6
-0.0020189251313485115,-0.0002663034523809524,5.830704225352113e-6,-0.0018440242448330682,-0.0002458006644518273,7.32601052631579e-6,-0.0027087031615925057,-0.00023405082644628098,8.336904276985743e-6
-0.0020180371779859488,-0.0002662997970687711,5.852362948960302e-6,-0.0018483141838351823,-0.00024509520725388606,7.3489185580774364e-6,-0.002715715782122905,-0.00023466004672897196,8.3531217838765e-6
-0.0020157833839150228,-0.0002668168844807468,5.840983263598327e-6,-0.0018529987684729064,-0.0002443721826809015,7.352319109461966e-6,-0.002721735588972431,-0.00023534739847715737,8.396160249739855e-6
-0.0020150983146067416,-0.0002674658244365362,5.819380165289256e-6,-0.0018574047085201792,-0.000245904047976012,7.356100628930817e-6,-0.0027288197115384613,-0.00023597930648769575,8.366973415132924e-6
-0.0020130006142506144,-0.00026811674364896076,5.81678459937565e-6,-0.0018618866459627328,-0.00024670691382765533,7.3629055258467025e-6,-0.0027357855504587156,-0.00023663137755102043,8.346693306693307e-6
-0.002011985294117647,-0.0002687697058823529,5.840806794055202e-6,-0.0018652757936507935,-0.0002470360320284698,7.346316872427983e-6,-0.0027418018922018353,-0.0002373177004538578,8.335519187358916e-6
-0.00201,-0.0002694223329425557,5.836412825651303e-6,-0.0018695507812500002,-0.0002465805203938115,7.364694408322497e-6,-0.002748990542763158,-0.00023792994746059544,8.31694022289767e-6
-0.0020092088197146566,-0.00027007612623762377,5.825397008055236e-6,-0.0018742266414141413,-0.00024661065573770494,7.340976138828634e-6,-0.0027559044894366197,-0.00023886194029850748,8.330522727272727e-6
-0.0020069377510040162,-0.0002707292207792208,5.815304659498208e-6,-0.0018785744234800837,-0.00024663139386189257,7.327320675105485e-6,-0.002761861638954869,-0.00023952055449330783,8.375748898678414e-6
-0.0020048623110151187,-0.0002709940782122905,5.834519368723099e-6,-0.0018831050767414404,-0.0002474119496855346,7.316028291621327e-6,-0.0027691102620087333,-0.00023989405594405594,8.367549668874173e-6
-0.0020041557320441988,-0.00027061003003003,5.8449878640776695e-6,-0.0018876918103448274,-0.00024820665322580646,7.3456000000000004e-6,-0.0027760506134969325,-0.00024058436639118458,8.368158205430932e-6
-0.0020019036259541984,-0.00027074766447368425,5.854149560117302e-6,-0.001891983190271817,-0.00024877695167286245,7.344930291508238e-6,-0.0027819240837696334,-0.0002412026627218935,8.373024475524476e-6
